NSeq, I1, I2, O1, O2, AI1, AI2, AI3
5, 0, 0, 0, 0, 0, 225, 0
6, 0, 0, 0, 0, 0, 224, 0
7, 0, 0, 0, 0, 0, 222, 0
8, 0, 0, 0, 0, 0, 224, 0
9, 0, 0, 0, 0, 0, 222, 0
10, 0, 0, 0, 0, 0, 224, 0
11, 0, 0, 0, 0, 0, 222, 0
12, 0, 0, 0, 0, 0, 223, 0
13, 0, 0, 0, 0, 0, 223, 0
14, 0, 0, 0, 0, 0, 223, 0
15, 0, 0, 0, 0, 0, 224, 0
0, 0, 0, 0, 0, 0, 224, 0
1, 0, 0, 0, 0, 0, 224, 0
2, 0, 0, 0, 0, 0, 223, 0
3, 0, 0, 0, 0, 0, 224, 0
4, 0, 0, 0, 0, 0, 224, 0
5, 0, 0, 0, 0, 0, 222, 0
6, 0, 0, 0, 0, 0, 226, 0
7, 0, 0, 0, 0, 0, 224, 0
8, 0, 0, 0, 0, 0, 222, 0
9, 0, 0, 0, 0, 0, 224, 0
10, 0, 0, 0, 0, 0, 222, 0
11, 0, 0, 0, 0, 0, 222, 0
12, 0, 0, 0, 0, 0, 223, 0
13, 0, 0, 0, 0, 0, 224, 0
14, 0, 0, 0, 0, 0, 222, 0
15, 0, 0, 0, 0, 0, 223, 0
0, 0, 0, 0, 0, 0, 223, 0
1, 0, 0, 0, 0, 0, 222, 0
2, 0, 0, 0, 0, 0, 223, 0
3, 0, 0, 0, 0, 0, 223, 0
4, 0, 0, 0, 0, 0, 223, 0
5, 0, 0, 0, 0, 0, 222, 0
6, 0, 0, 0, 0, 0, 224, 0
7, 0, 0, 0, 0, 0, 222, 0
8, 0, 0, 0, 0, 0, 224, 0
9, 0, 0, 0, 0, 0, 223, 0
10, 0, 0, 0, 0, 0, 223, 0
11, 0, 0, 0, 0, 0, 223, 0
12, 0, 0, 0, 0, 0, 225, 0
13, 0, 0, 0, 0, 0, 223, 0
14, 0, 0, 0, 0, 0, 224, 0
15, 0, 0, 0, 0, 0, 223, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 224, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 222, 0
4, 0, 0, 0, 0, 0, 226, 0
5, 0, 0, 0, 0, 0, 223, 0
6, 0, 0, 0, 0, 0, 224, 0
7, 0, 0, 0, 0, 0, 223, 0
8, 0, 0, 0, 0, 0, 223, 0
9, 0, 0, 0, 0, 0, 224, 0
10, 0, 0, 0, 0, 0, 224, 0
11, 0, 0, 0, 0, 0, 223, 0
12, 0, 0, 0, 0, 0, 224, 0
13, 0, 0, 0, 0, 0, 224, 0
14, 0, 0, 0, 0, 0, 226, 0
15, 0, 0, 0, 0, 0, 225, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 222, 0
2, 0, 0, 0, 0, 0, 224, 0
3, 0, 0, 0, 0, 0, 224, 0
4, 0, 0, 0, 0, 0, 223, 0
5, 0, 0, 0, 0, 0, 224, 0
6, 0, 0, 0, 0, 0, 223, 0
7, 0, 0, 0, 0, 0, 223, 0
8, 0, 0, 0, 0, 0, 222, 0
9, 0, 0, 0, 0, 0, 222, 0
10, 0, 0, 0, 0, 0, 221, 0
11, 0, 0, 0, 0, 0, 223, 0
12, 0, 0, 0, 0, 0, 222, 0
13, 0, 0, 0, 0, 0, 222, 0
14, 0, 0, 0, 0, 0, 222, 0
15, 0, 0, 0, 0, 0, 222, 0
0, 0, 0, 0, 0, 0, 224, 0
1, 0, 0, 0, 0, 0, 223, 0
2, 0, 0, 0, 0, 0, 221, 0
3, 0, 0, 0, 0, 0, 223, 0
4, 0, 0, 0, 0, 0, 222, 0
5, 0, 0, 0, 0, 0, 223, 0
6, 0, 0, 0, 0, 0, 224, 0
7, 0, 0, 0, 0, 0, 225, 0
8, 0, 0, 0, 0, 0, 222, 0
9, 0, 0, 0, 0, 0, 223, 0
10, 0, 0, 0, 0, 0, 224, 0
11, 0, 0, 0, 0, 0, 222, 0
12, 0, 0, 0, 0, 0, 224, 0
13, 0, 0, 0, 0, 0, 223, 0
14, 0, 0, 0, 0, 0, 224, 0
15, 0, 0, 0, 0, 0, 222, 0
0, 0, 0, 0, 0, 0, 223, 0
1, 0, 0, 0, 0, 0, 223, 0
2, 0, 0, 0, 0, 0, 223, 0
3, 0, 0, 0, 0, 0, 223, 0
4, 0, 0, 0, 0, 0, 224, 0
5, 0, 0, 0, 0, 0, 222, 0
6, 0, 0, 0, 0, 0, 223, 0
7, 0, 0, 0, 0, 0, 221, 0
8, 0, 0, 0, 0, 0, 222, 0
9, 0, 0, 0, 0, 0, 221, 0
10, 0, 0, 0, 0, 0, 224, 0
11, 0, 0, 0, 0, 0, 222, 0
12, 0, 0, 0, 0, 0, 224, 0
13, 0, 0, 0, 0, 0, 222, 0
14, 0, 0, 0, 0, 0, 223, 0
15, 0, 0, 0, 0, 0, 222, 0
0, 0, 0, 0, 0, 0, 223, 0
1, 0, 0, 0, 0, 0, 221, 0
2, 0, 0, 0, 0, 0, 221, 0
3, 0, 0, 0, 0, 0, 224, 0
4, 0, 0, 0, 0, 0, 223, 0
5, 0, 0, 0, 0, 0, 221, 0
6, 0, 0, 0, 0, 0, 224, 0
7, 0, 0, 0, 0, 0, 225, 0
8, 0, 0, 0, 0, 0, 221, 0
9, 0, 0, 0, 0, 0, 223, 0
10, 0, 0, 0, 0, 0, 223, 0
11, 0, 0, 0, 0, 0, 221, 0
12, 0, 0, 0, 0, 0, 219, 0
13, 0, 0, 0, 0, 0, 223, 0
14, 0, 0, 0, 0, 0, 224, 0
15, 0, 0, 0, 0, 0, 224, 0
0, 0, 0, 0, 0, 0, 223, 0
1, 0, 0, 0, 0, 0, 223, 0
2, 0, 0, 0, 0, 0, 221, 0
3, 0, 0, 0, 0, 0, 226, 0
4, 0, 0, 0, 0, 0, 221, 0
5, 0, 0, 0, 0, 0, 222, 0
6, 0, 0, 0, 0, 0, 223, 0
7, 0, 0, 0, 0, 0, 222, 0
8, 0, 0, 0, 0, 0, 223, 0
9, 0, 0, 0, 0, 0, 221, 0
10, 0, 0, 0, 0, 0, 224, 0
11, 0, 0, 0, 0, 0, 225, 0
12, 0, 0, 0, 0, 0, 220, 0
13, 0, 0, 0, 0, 0, 221, 0
14, 0, 0, 0, 0, 0, 223, 0
15, 0, 0, 0, 0, 0, 221, 0
0, 0, 0, 0, 0, 0, 222, 0
1, 0, 0, 0, 0, 0, 221, 0
2, 0, 0, 0, 0, 0, 221, 0
3, 0, 0, 0, 0, 0, 221, 0
4, 0, 0, 0, 0, 0, 221, 0
5, 0, 0, 0, 0, 0, 222, 0
6, 0, 0, 0, 0, 0, 223, 0
7, 0, 0, 0, 0, 0, 222, 0
8, 0, 0, 0, 0, 0, 222, 0
9, 0, 0, 0, 0, 0, 224, 0
10, 0, 0, 0, 0, 0, 224, 0
11, 0, 0, 0, 0, 0, 222, 0
12, 0, 0, 0, 0, 0, 220, 0
13, 0, 0, 0, 0, 0, 221, 0
14, 0, 0, 0, 0, 0, 221, 0
15, 0, 0, 0, 0, 0, 223, 0
0, 0, 0, 0, 0, 0, 222, 0
1, 0, 0, 0, 0, 0, 221, 0
2, 0, 0, 0, 0, 0, 220, 0
3, 0, 0, 0, 0, 0, 223, 0
4, 0, 0, 0, 0, 0, 221, 0
5, 0, 0, 0, 0, 0, 224, 0
6, 0, 0, 0, 0, 0, 223, 0
7, 0, 0, 0, 0, 0, 221, 0
8, 0, 0, 0, 0, 0, 221, 0
9, 0, 0, 0, 0, 0, 219, 0
10, 0, 0, 0, 0, 0, 221, 0
11, 0, 0, 0, 0, 0, 221, 0
12, 0, 0, 0, 0, 0, 220, 0
13, 0, 0, 0, 0, 0, 222, 0
14, 0, 0, 0, 0, 0, 222, 0
15, 0, 0, 0, 0, 0, 222, 0
0, 0, 0, 0, 0, 0, 222, 0
1, 0, 0, 0, 0, 0, 224, 0
2, 0, 0, 0, 0, 0, 221, 0
3, 0, 0, 0, 0, 0, 222, 0
4, 0, 0, 0, 0, 0, 220, 0
5, 0, 0, 0, 0, 0, 222, 0
6, 0, 0, 0, 0, 0, 224, 0
7, 0, 0, 0, 0, 0, 222, 0
8, 0, 0, 0, 0, 0, 223, 0
9, 0, 0, 0, 0, 0, 223, 0
10, 0, 0, 0, 0, 0, 222, 0
11, 0, 0, 0, 0, 0, 222, 0
12, 0, 0, 0, 0, 0, 223, 0
13, 0, 0, 0, 0, 0, 223, 0
14, 0, 0, 0, 0, 0, 223, 0
15, 0, 0, 0, 0, 0, 221, 0
0, 0, 0, 0, 0, 0, 222, 0
1, 0, 0, 0, 0, 0, 223, 0
2, 0, 0, 0, 0, 0, 223, 0
3, 0, 0, 0, 0, 0, 222, 0
4, 0, 0, 0, 0, 0, 222, 0
5, 0, 0, 0, 0, 0, 222, 0
6, 0, 0, 0, 0, 0, 222, 0
7, 0, 0, 0, 0, 0, 225, 0
8, 0, 0, 0, 0, 0, 222, 0
9, 0, 0, 0, 0, 0, 224, 0
10, 0, 0, 0, 0, 0, 221, 0
11, 0, 0, 0, 0, 0, 221, 0
12, 0, 0, 0, 0, 0, 221, 0
13, 0, 0, 0, 0, 0, 223, 0
14, 0, 0, 0, 0, 0, 219, 0
15, 0, 0, 0, 0, 0, 225, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 220, 0
2, 0, 0, 0, 0, 0, 221, 0
3, 0, 0, 0, 0, 0, 222, 0
4, 0, 0, 0, 0, 0, 220, 0
5, 0, 0, 0, 0, 0, 221, 0
6, 0, 0, 0, 0, 0, 220, 0
7, 0, 0, 0, 0, 0, 223, 0
8, 0, 0, 0, 0, 0, 223, 0
9, 0, 0, 0, 0, 0, 220, 0
10, 0, 0, 0, 0, 0, 220, 0
11, 0, 0, 0, 0, 0, 223, 0
12, 0, 0, 0, 0, 0, 222, 0
13, 0, 0, 0, 0, 0, 222, 0
14, 0, 0, 0, 0, 0, 220, 0
15, 0, 0, 0, 0, 0, 220, 0
0, 0, 0, 0, 0, 0, 223, 0
1, 0, 0, 0, 0, 0, 223, 0
2, 0, 0, 0, 0, 0, 221, 0
3, 0, 0, 0, 0, 0, 218, 0
4, 0, 0, 0, 0, 0, 222, 0
5, 0, 0, 0, 0, 0, 224, 0
6, 0, 0, 0, 0, 0, 222, 0
7, 0, 0, 0, 0, 0, 221, 0
8, 0, 0, 0, 0, 0, 221, 0
9, 0, 0, 0, 0, 0, 221, 0
10, 0, 0, 0, 0, 0, 222, 0
11, 0, 0, 0, 0, 0, 223, 0
12, 0, 0, 0, 0, 0, 221, 0
13, 0, 0, 0, 0, 0, 222, 0
14, 0, 0, 0, 0, 0, 222, 0
15, 0, 0, 0, 0, 0, 222, 0
0, 0, 0, 0, 0, 0, 223, 0
1, 0, 0, 0, 0, 0, 221, 0
2, 0, 0, 0, 0, 0, 225, 0
3, 0, 0, 0, 0, 0, 222, 0
4, 0, 0, 0, 0, 0, 219, 0
5, 0, 0, 0, 0, 0, 220, 0
6, 0, 0, 0, 0, 0, 222, 0
7, 0, 0, 0, 0, 0, 222, 0
8, 0, 0, 0, 0, 0, 222, 0
9, 0, 0, 0, 0, 0, 222, 0
10, 0, 0, 0, 0, 0, 221, 0
11, 0, 0, 0, 0, 0, 223, 0
12, 0, 0, 0, 0, 0, 222, 0
13, 0, 0, 0, 0, 0, 222, 0
14, 0, 0, 0, 0, 0, 222, 0
15, 0, 0, 0, 0, 0, 222, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 220, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 221, 0
4, 0, 0, 0, 0, 0, 221, 0
5, 0, 0, 0, 0, 0, 220, 0
6, 0, 0, 0, 0, 0, 223, 0
7, 0, 0, 0, 0, 0, 221, 0
8, 0, 0, 0, 0, 0, 220, 0
9, 0, 0, 0, 0, 0, 221, 0
10, 0, 0, 0, 0, 0, 221, 0
11, 0, 0, 0, 0, 0, 220, 0
12, 0, 0, 0, 0, 0, 222, 0
13, 0, 0, 0, 0, 0, 220, 0
14, 0, 0, 0, 0, 0, 221, 0
15, 0, 0, 0, 0, 0, 218, 0
0, 0, 0, 0, 0, 0, 220, 0
1, 0, 0, 0, 0, 0, 221, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 222, 0
5, 0, 0, 0, 0, 0, 222, 0
6, 0, 0, 0, 0, 0, 220, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 220, 0
9, 0, 0, 0, 0, 0, 221, 0
10, 0, 0, 0, 0, 0, 221, 0
11, 0, 0, 0, 0, 0, 222, 0
12, 0, 0, 0, 0, 0, 219, 0
13, 0, 0, 0, 0, 0, 218, 0
14, 0, 0, 0, 0, 0, 221, 0
15, 0, 0, 0, 0, 0, 221, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 217, 0
2, 0, 0, 0, 0, 0, 222, 0
3, 0, 0, 0, 0, 0, 220, 0
4, 0, 0, 0, 0, 0, 219, 0
5, 0, 0, 0, 0, 0, 220, 0
6, 0, 0, 0, 0, 0, 222, 0
7, 0, 0, 0, 0, 0, 222, 0
8, 0, 0, 0, 0, 0, 221, 0
9, 0, 0, 0, 0, 0, 220, 0
10, 0, 0, 0, 0, 0, 221, 0
11, 0, 0, 0, 0, 0, 219, 0
12, 0, 0, 0, 0, 0, 221, 0
13, 0, 0, 0, 0, 0, 219, 0
14, 0, 0, 0, 0, 0, 222, 0
15, 0, 0, 0, 0, 0, 220, 0
0, 0, 0, 0, 0, 0, 223, 0
1, 0, 0, 0, 0, 0, 221, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 220, 0
4, 0, 0, 0, 0, 0, 221, 0
5, 0, 0, 0, 0, 0, 219, 0
6, 0, 0, 0, 0, 0, 221, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 223, 0
9, 0, 0, 0, 0, 0, 220, 0
10, 0, 0, 0, 0, 0, 218, 0
11, 0, 0, 0, 0, 0, 222, 0
12, 0, 0, 0, 0, 0, 221, 0
13, 0, 0, 0, 0, 0, 221, 0
14, 0, 0, 0, 0, 0, 221, 0
15, 0, 0, 0, 0, 0, 218, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 219, 0
2, 0, 0, 0, 0, 0, 222, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 221, 0
5, 0, 0, 0, 0, 0, 219, 0
6, 0, 0, 0, 0, 0, 221, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 221, 0
9, 0, 0, 0, 0, 0, 222, 0
10, 0, 0, 0, 0, 0, 219, 0
11, 0, 0, 0, 0, 0, 219, 0
12, 0, 0, 0, 0, 0, 220, 0
13, 0, 0, 0, 0, 0, 222, 0
14, 0, 0, 0, 0, 0, 218, 0
15, 0, 0, 0, 0, 0, 221, 0
0, 0, 0, 0, 0, 0, 219, 0
1, 0, 0, 0, 0, 0, 218, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 218, 0
5, 0, 0, 0, 0, 0, 220, 0
6, 0, 0, 0, 0, 0, 220, 0
7, 0, 0, 0, 0, 0, 222, 0
8, 0, 0, 0, 0, 0, 218, 0
9, 0, 0, 0, 0, 0, 220, 0
10, 0, 0, 0, 0, 0, 219, 0
11, 0, 0, 0, 0, 0, 223, 0
12, 0, 0, 0, 0, 0, 220, 0
13, 0, 0, 0, 0, 0, 221, 0
14, 0, 0, 0, 0, 0, 219, 0
15, 0, 0, 0, 0, 0, 219, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 222, 0
2, 0, 0, 0, 0, 0, 221, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 219, 0
5, 0, 0, 0, 0, 0, 220, 0
6, 0, 0, 0, 0, 0, 222, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 222, 0
9, 0, 0, 0, 0, 0, 221, 0
10, 0, 0, 0, 0, 0, 219, 0
11, 0, 0, 0, 0, 0, 222, 0
12, 0, 0, 0, 0, 0, 220, 0
13, 0, 0, 0, 0, 0, 221, 0
14, 0, 0, 0, 0, 0, 221, 0
15, 0, 0, 0, 0, 0, 218, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 219, 0
2, 0, 0, 0, 0, 0, 218, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 218, 0
5, 0, 0, 0, 0, 0, 222, 0
6, 0, 0, 0, 0, 0, 222, 0
7, 0, 0, 0, 0, 0, 218, 0
8, 0, 0, 0, 0, 0, 222, 0
9, 0, 0, 0, 0, 0, 221, 0
10, 0, 0, 0, 0, 0, 221, 0
11, 0, 0, 0, 0, 0, 219, 0
12, 0, 0, 0, 0, 0, 220, 0
13, 0, 0, 0, 0, 0, 218, 0
14, 0, 0, 0, 0, 0, 217, 0
15, 0, 0, 0, 0, 0, 219, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 221, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 222, 0
4, 0, 0, 0, 0, 0, 218, 0
5, 0, 0, 0, 0, 0, 215, 0
6, 0, 0, 0, 0, 0, 219, 0
7, 0, 0, 0, 0, 0, 218, 0
8, 0, 0, 0, 0, 0, 220, 0
9, 0, 0, 0, 0, 0, 218, 0
10, 0, 0, 0, 0, 0, 219, 0
11, 0, 0, 0, 0, 0, 218, 0
12, 0, 0, 0, 0, 0, 221, 0
13, 0, 0, 0, 0, 0, 220, 0
14, 0, 0, 0, 0, 0, 219, 0
15, 0, 0, 0, 0, 0, 219, 0
0, 0, 0, 0, 0, 0, 218, 0
1, 0, 0, 0, 0, 0, 222, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 221, 0
4, 0, 0, 0, 0, 0, 218, 0
5, 0, 0, 0, 0, 0, 220, 0
6, 0, 0, 0, 0, 0, 219, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 219, 0
9, 0, 0, 0, 0, 0, 221, 0
10, 0, 0, 0, 0, 0, 218, 0
11, 0, 0, 0, 0, 0, 220, 0
12, 0, 0, 0, 0, 0, 217, 0
13, 0, 0, 0, 0, 0, 221, 0
14, 0, 0, 0, 0, 0, 220, 0
15, 0, 0, 0, 0, 0, 218, 0
0, 0, 0, 0, 0, 0, 219, 0
1, 0, 0, 0, 0, 0, 219, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 219, 0
5, 0, 0, 0, 0, 0, 219, 0
6, 0, 0, 0, 0, 0, 218, 0
7, 0, 0, 0, 0, 0, 218, 0
8, 0, 0, 0, 0, 0, 218, 0
9, 0, 0, 0, 0, 0, 220, 0
10, 0, 0, 0, 0, 0, 215, 0
11, 0, 0, 0, 0, 0, 219, 0
12, 0, 0, 0, 0, 0, 218, 0
13, 0, 0, 0, 0, 0, 218, 0
14, 0, 0, 0, 0, 0, 219, 0
15, 0, 0, 0, 0, 0, 218, 0
0, 0, 0, 0, 0, 0, 218, 0
1, 0, 0, 0, 0, 0, 220, 0
2, 0, 0, 0, 0, 0, 215, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 218, 0
5, 0, 0, 0, 0, 0, 219, 0
6, 0, 0, 0, 0, 0, 218, 0
7, 0, 0, 0, 0, 0, 218, 0
8, 0, 0, 0, 0, 0, 217, 0
9, 0, 0, 0, 0, 0, 221, 0
10, 0, 0, 0, 0, 0, 219, 0
11, 0, 0, 0, 0, 0, 217, 0
12, 0, 0, 0, 0, 0, 220, 0
13, 0, 0, 0, 0, 0, 219, 0
14, 0, 0, 0, 0, 0, 218, 0
15, 0, 0, 0, 0, 0, 217, 0
0, 0, 0, 0, 0, 0, 219, 0
1, 0, 0, 0, 0, 0, 219, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 219, 0
5, 0, 0, 0, 0, 0, 218, 0
6, 0, 0, 0, 0, 0, 218, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 218, 0
9, 0, 0, 0, 0, 0, 217, 0
10, 0, 0, 0, 0, 0, 217, 0
11, 0, 0, 0, 0, 0, 221, 0
12, 0, 0, 0, 0, 0, 215, 0
13, 0, 0, 0, 0, 0, 219, 0
14, 0, 0, 0, 0, 0, 219, 0
15, 0, 0, 0, 0, 0, 222, 0
0, 0, 0, 0, 0, 0, 219, 0
1, 0, 0, 0, 0, 0, 219, 0
2, 0, 0, 0, 0, 0, 217, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 219, 0
5, 0, 0, 0, 0, 0, 217, 0
6, 0, 0, 0, 0, 0, 215, 0
7, 0, 0, 0, 0, 0, 216, 0
8, 0, 0, 0, 0, 0, 218, 0
9, 0, 0, 0, 0, 0, 219, 0
10, 0, 0, 0, 0, 0, 219, 0
11, 0, 0, 0, 0, 0, 219, 0
12, 0, 0, 0, 0, 0, 219, 0
13, 0, 0, 0, 0, 0, 218, 0
14, 0, 0, 0, 0, 0, 221, 0
15, 0, 0, 0, 0, 0, 217, 0
0, 0, 0, 0, 0, 0, 219, 0
1, 0, 0, 0, 0, 0, 215, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 218, 0
4, 0, 0, 0, 0, 0, 220, 0
5, 0, 0, 0, 0, 0, 219, 0
6, 0, 0, 0, 0, 0, 219, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 218, 0
9, 0, 0, 0, 0, 0, 216, 0
10, 0, 0, 0, 0, 0, 219, 0
11, 0, 0, 0, 0, 0, 220, 0
12, 0, 0, 0, 0, 0, 219, 0
13, 0, 0, 0, 0, 0, 218, 0
14, 0, 0, 0, 0, 0, 215, 0
15, 0, 0, 0, 0, 0, 219, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 219, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 218, 0
5, 0, 0, 0, 0, 0, 216, 0
6, 0, 0, 0, 0, 0, 218, 0
7, 0, 0, 0, 0, 0, 220, 0
8, 0, 0, 0, 0, 0, 218, 0
9, 0, 0, 0, 0, 0, 219, 0
10, 0, 0, 0, 0, 0, 218, 0
11, 0, 0, 0, 0, 0, 221, 0
12, 0, 0, 0, 0, 0, 221, 0
13, 0, 0, 0, 0, 0, 218, 0
14, 0, 0, 0, 0, 0, 219, 0
15, 0, 0, 0, 0, 0, 219, 0
0, 0, 0, 0, 0, 0, 218, 0
1, 0, 0, 0, 0, 0, 216, 0
2, 0, 0, 0, 0, 0, 217, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 219, 0
5, 0, 0, 0, 0, 0, 218, 0
6, 0, 0, 0, 0, 0, 218, 0
7, 0, 0, 0, 0, 0, 217, 0
8, 0, 0, 0, 0, 0, 219, 0
9, 0, 0, 0, 0, 0, 218, 0
10, 0, 0, 0, 0, 0, 215, 0
11, 0, 0, 0, 0, 0, 219, 0
12, 0, 0, 0, 0, 0, 217, 0
13, 0, 0, 0, 0, 0, 220, 0
14, 0, 0, 0, 0, 0, 218, 0
15, 0, 0, 0, 0, 0, 218, 0
0, 0, 0, 0, 0, 0, 217, 0
1, 0, 0, 0, 0, 0, 217, 0
2, 0, 0, 0, 0, 0, 215, 0
3, 0, 0, 0, 0, 0, 222, 0
4, 0, 0, 0, 0, 0, 215, 0
5, 0, 0, 0, 0, 0, 218, 0
6, 0, 0, 0, 0, 0, 219, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 217, 0
9, 0, 0, 0, 0, 0, 217, 0
10, 0, 0, 0, 0, 0, 217, 0
11, 0, 0, 0, 0, 0, 217, 0
12, 0, 0, 0, 0, 0, 219, 0
13, 0, 0, 0, 0, 0, 215, 0
14, 0, 0, 0, 0, 0, 218, 0
15, 0, 0, 0, 0, 0, 219, 0
0, 0, 0, 0, 0, 0, 219, 0
1, 0, 0, 0, 0, 0, 219, 0
2, 0, 0, 0, 0, 0, 219, 0
3, 0, 0, 0, 0, 0, 219, 0
4, 0, 0, 0, 0, 0, 220, 0
5, 0, 0, 0, 0, 0, 218, 0
6, 0, 0, 0, 0, 0, 218, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 218, 0
9, 0, 0, 0, 0, 0, 218, 0
10, 0, 0, 0, 0, 0, 217, 0
11, 0, 0, 0, 0, 0, 218, 0
12, 0, 0, 0, 0, 0, 218, 0
13, 0, 0, 0, 0, 0, 217, 0
14, 0, 0, 0, 0, 0, 218, 0
15, 0, 0, 0, 0, 0, 221, 0
0, 0, 0, 0, 0, 0, 221, 0
1, 0, 0, 0, 0, 0, 218, 0
2, 0, 0, 0, 0, 0, 215, 0
3, 0, 0, 0, 0, 0, 218, 0
4, 0, 0, 0, 0, 0, 219, 0
5, 0, 0, 0, 0, 0, 217, 0
6, 0, 0, 0, 0, 0, 216, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 215, 0
9, 0, 0, 0, 0, 0, 219, 0
10, 0, 0, 0, 0, 0, 219, 0
11, 0, 0, 0, 0, 0, 218, 0
12, 0, 0, 0, 0, 0, 217, 0
13, 0, 0, 0, 0, 0, 218, 0
14, 0, 0, 0, 0, 0, 219, 0
15, 0, 0, 0, 0, 0, 219, 0
0, 0, 0, 0, 0, 0, 220, 0
1, 0, 0, 0, 0, 0, 218, 0
2, 0, 0, 0, 0, 0, 217, 0
3, 0, 0, 0, 0, 0, 215, 0
4, 0, 0, 0, 0, 0, 218, 0
5, 0, 0, 0, 0, 0, 218, 0
6, 0, 0, 0, 0, 0, 221, 0
7, 0, 0, 0, 0, 0, 218, 0
8, 0, 0, 0, 0, 0, 217, 0
9, 0, 0, 0, 0, 0, 219, 0
10, 0, 0, 0, 0, 0, 218, 0
11, 0, 0, 0, 0, 0, 215, 0
12, 0, 0, 0, 0, 0, 217, 0
13, 0, 0, 0, 0, 0, 215, 0
14, 0, 0, 0, 0, 0, 217, 0
15, 0, 0, 0, 0, 0, 218, 0
0, 0, 0, 0, 0, 0, 217, 0
1, 0, 0, 0, 0, 0, 215, 0
2, 0, 0, 0, 0, 0, 215, 0
3, 0, 0, 0, 0, 0, 218, 0
4, 0, 0, 0, 0, 0, 217, 0
5, 0, 0, 0, 0, 0, 218, 0
6, 0, 0, 0, 0, 0, 218, 0
7, 0, 0, 0, 0, 0, 219, 0
8, 0, 0, 0, 0, 0, 219, 0
9, 0, 0, 0, 0, 0, 215, 0
10, 0, 0, 0, 0, 0, 218, 0
11, 0, 0, 0, 0, 0, 215, 0
12, 0, 0, 0, 0, 0, 219, 0
13, 0, 0, 0, 0, 0, 217, 0
14, 0, 0, 0, 0, 0, 217, 0
15, 0, 0, 0, 0, 0, 221, 0
0, 0, 0, 0, 0, 0, 218, 0
1, 0, 0, 0, 0, 0, 218, 0
2, 0, 0, 0, 0, 0, 215, 0
3, 0, 0, 0, 0, 0, 215, 0
